Nice,Nantes,91.831109213,,,,,2.4,3.35,3.45,1,,0.4225327388,0.3284195288,0.2490477323,1.01407857312,1.10020542148,0.859214676435,,96.068429079001,1.98258068913094
Lens,SaintEtienne,-38.11149113,,,,,2.17,3.75,5,1,,0.2613161238,0.4132633557,0.3254205204,0.567055988646,1.549737583875,1.627102602,,104.292808949623,2.01825436459947
Lorient,Lyon,-157.1266905,,,,,5,4,1.77,2,,0.2342930105,0.186843632,0.5788633574,1.1714650525,0.747374528,1.024588142598,,104.292808949623,2.01825436459947
Montpellier,Nimes,176.64343579,,,,,1.72,3.95,5.3,3,,0.6228429006,0.1518525666,0.2253045327,1.071289789032,0.59981763807,1.19411402331,,139.337936199894,2.14406937370511
PSG,Angers,276.77156946,,,,,1.12,12,26,1,,0.7736047449,0.0691454191,0.1572498359,0.866437314288,0.8297450292,4.0884957334,,170.13762906111,2.23080037643614
Brest,Monaco,28.331581437,,,,,3.15,3.9,2.37,1,,0.3117797848,0.4233586144,0.2648616007,0.98210632212,1.65109859616,0.627721993659,,170.13762906111,2.23080037643614
Bordeaux,Dijon,122.64713199,,,,,1.7,3.85,5.8,1,,0.4946056893,0.2612529967,0.2441413139,0.84082967181,1.005824037295,1.41601962062,,170.13762906111,2.23080037643614
Rennes,Reims,113.63200648,,,,,1.81,3.78,5.7,2,,0.4726877094,0.2815618563,0.2457504342,0.855564754014,1.064303816814,1.40077747494,,170.13762906111,2.23080037643614
Lyon,Marseille,11.885466693,,,,,1.83,3.94,6,2,,0.2910690831,0.4371102891,0.2718206277,0.532656422073,1.722214539054,1.6309237662,,170.13762906111,2.23080037643614
Dijon,Rennes,-118.4026856,,,,,5.25,3.1,1.7,2,,0.2449314587,0.2708389974,0.4842295438,1.285890158175,0.83960089194,0.82319022446,,170.13762906111,2.23080037643614
Nimes,PSG,-258.8139496,,,,,8.75,6.2,1.34,3,,0.1700382395,0.0755968583,0.7543649021,1.487834595625,0.46870052146,1.010848968814,,198.225167820964,2.29715879420502
Strasbourg,Lille,-43.68400728,,,,,4,3.32,2.25,3,,0.2594975832,0.4068123062,0.3336901105,1.0379903328,1.350616856584,0.750802748625,,198.225167820964,2.29715879420502
Strasbourg,Lyon,-92.21141676,,,,,5,3.8,1.91,3,,0.2489907305,0.3276474185,0.4233618509,1.2449536525,1.2450601903,0.808621135219,,164.465654851109,2.21607521860229
Marseille,Bordeaux,71.693899726,,,,,2.25,3.35,3.8,1,,0.3814291288,0.3661187019,0.2524521692,0.8582155398,1.226497651365,0.95931824296,,164.465654851109,2.21607521860229
Angers,Metz,56.381029716,,,,,,,,2,,0.354002864,0.3901066132,0.2558905227,,,,,157.374080021062,2.1969332043204
Monaco,Montpellier,70.700154807,,,,,1.92,3.9,4.3,2,,0.3795484232,0.3678030299,0.2526485468,0.728732972544,1.43443181661,1.08638875124,,157.374080021062,2.1969332043204
Nantes,Brest,90.778953941,,,,,2.25,3.6,3.3,1,,0.4202485836,0.3305451987,0.2492062176,0.9455593131,1.18996271532,0.82238051808,,203.116624780704,2.30774547118934
Metz,Lorient,69.041614953,,,,,,,,1,,0.3764409966,0.3705751069,0.2529838964,,,,,201.467230356715,2.30420441607209
SaintEtienne,Nice,53.539467157,,,,,2.97,3.35,2.77,3,,0.3492720954,0.3940932966,0.2566346079,1.037338123338,1.32021254361,0.710877863883,,201.467230356715,2.30420441607209
Rennes,Angers,134.13520871,,,,,2.35,3.45,3.87,3,,0.5229603812,0.2354207944,0.2416188243,1.22895689582,0.81220174068,0.935064850041,,182.43237081883,2.26110190208807
Lorient,Marseille,-159.4261187,,,,,2.82,3.3,2.87,3,,0.2333675187,0.1823730854,0.5842593958,0.658096402734,0.60183118182,1.676824465946,,140.761437431707,2.14848369312672
Lille,Lens,220.83371283,,,,,2.05,3.3,4.5,1,,0.7038896805,0.0986770596,0.1974332598,1.442973845025,0.32563429668,0.8884496691,,193.086094676064,2.28575099867374
PSG,Dijon,400.90837938,,,,,1.1,13.5,28,1,,0.8599011716,0.0545571844,0.0855416439,0.94589128876,0.7365219894,2.3951660292,,274.594834120543,2.4386923627112
Montpellier,Reims,101.79961415,,,,,,,,3,,0.4448461505,0.3075765614,0.247577288,,,,,274.594834120543,2.4386923627112
Brest,Strasbourg,59.368515995,,,,,2.39,3.6,3.1,3,,0.3590954695,0.3857586057,0.2551459247,0.858238172105,1.38873098052,0.79095236657,,274.594834120543,2.4386923627112
Metz,SaintEtienne,-27.5262638,,,,,2.15,3.4,4,1,,0.2651735648,0.4241231204,0.3107033147,0.57012316432,1.44201860936,1.2428132588,,245.550886093347,2.39014150566272
Bordeaux,Nimes,37.135584572,,,,,,,,1,,0.3240105394,0.4143398,0.2616496605,,,,,200.827104983929,2.30282232774854
Lyon,Monaco,171.64184018,,,,,1.84,4.1,4.4,1,,0.6119971383,0.1601550872,0.2278477744,1.126074734472,0.65663585752,1.00253020736,,200.827104983929,2.30282232774854
Rennes,Brest,191.07548339,,,,,1.98,4,4.2,1,,0.6522667556,0.1305948932,0.2171383511,1.291488176088,0.5223795728,0.91198107462,,232.424142230818,2.36628123685542
SaintEtienne,Montpellier,80.614846478,,,,,2.7,3.45,3.15,3,,0.3989428679,0.3502305332,0.2508265988,1.07714574333,1.20829533954,0.79010378622,,302.71559134529,2.48103478983945
Reims,Lorient,131.96346752,,,,,2.2,3.4,3.7,3,,0.5175880576,0.2402669018,0.2421450405,1.13869372672,0.81690746612,0.89593664985,,276.598583823615,2.44184995220437
Reims,Strasbourg,60.873752854,,,,,2.8,3.25,2.95,1,,0.3617081363,0.3835068404,0.2547850232,1.01278278164,1.2463972313,0.75161581844,,227.263337127546,2.35652937955488
Angers,Nice,0.6052643209,,,,,2.48,3.5,3.2,3,,0.2782438794,0.4444800063,0.2772761142,0.690044820912,1.55568002205,0.88728356544,,212.9574373474,2.32829281201969
Dijon,Lorient,49.930706133,,,,,3.2,3.65,2.39,2,,0.3434199707,0.3989486364,0.2576313928,1.09894390624,1.45616252286,0.615739028792,,173.390836250881,2.23902614117456
Nice,Lille,1.8276970915,,,,,4.25,3.68,1.99,2,,0.2795857153,0.4437546902,0.2766595944,1.188239290025,1.633017259936,0.550552592856,,234.716293780819,2.370543238953
Nantes,PSG,-241.5371244,,,,,8,5.5,1.5,3,,0.1825627681,0.0841822487,0.7332549831,1.4605021448,0.46300236785,1.09988247465,,234.716293780819,2.370543238953
Lille,Lyon,40.619803426,,,,,2.92,3.48,2.72,2,,0.3290963108,0.4104242157,0.2604794734,0.960961227536,1.428276270636,0.708504167648,,234.716293780819,2.370543238953
Monaco,Bordeaux,49.003741651,,,,,1.88,4.1,4.6,1,,0.3419444566,0.4001585888,0.2578969545,0.642855578408,1.64065021408,1.1863259907,,314.328339798737,2.497383538712
Nimes,Metz,18.666565091,,,,,3.1,3.15,2.75,3,,0.2992960791,0.4319006093,0.2688033115,0.92781784521,1.360486919295,0.739209106625,,314.328339798737,2.497383538712
Bordeaux,Montpellier,20.969284395,,,,,2.72,3.2,3.19,3,,0.3021864085,0.4299882199,0.2678253715,0.82194703112,1.37596230368,0.854362935085,,272.593876474498,2.43551609565417
