Auxerre,Troyes,2,3,6.72880685384757,,,2.98,3.1,2.82,3,,,,,,,,,,,,,,,05/05/17,,,,,,,,2.77,,2.98,,2.64
Clermont,BourgPeronnas,2,3,108.413440446441,,,1.9,3.6,5.28,3,,,,,,,,,,,,,,,05/05/17,,,,,,,,1.83,,3.37,,4.3
Laval,Tours,1,3,0.374910749151013,,,2.82,3.21,2.85,3,,,,,,,,,,,,,,,05/05/17,,,,,,,,2.66,,3.06,,2.69
LeHavre,Niort,0,0,85.533563304004,,,1.86,3.59,4.91,2,,,,,,,,,,,,,,,05/05/17,,,,,,,,1.81,,3.39,,4.4
Reims,Orleans,0,2,302.326718883019,,,1.57,4.1,7.09,3,,,,,,,,,,,,,,,05/05/17,,,,,,,,1.54,,3.84,,6.08
Sochaux,Amiens,1,2,88.8840730154404,,,4.28,3.3,2.07,3,,,,,,,,,,,,,,,05/05/17,,,,,,,,3.84,,3.16,,2
Valenciennes,RedStar,0,0,50.4632783580148,,,2.4,3.41,3.31,2,,,,,,,,,,,,,,,05/05/17,,,,,,,,2.27,,3.2,,3.12
Brest,Nimes,2,3,49.5107816457123,,,1.97,3.42,4.67,3,,,,,,,,,,,,,,,06/05/17,,,,,,,,1.91,,3.26,,4.04
Ajaccio,AjaccioGFCO,1,0,112.942748209511,,,2.94,3.1,2.83,1,,,,,,,,,,,,,,,08/05/17,,,,,,,,2.74,,2.99,,2.63
Lens,Strasbourg,1,1,150.312275093863,,,2.1,3.2,4.5,2,,,,,,,,,,,,,,,08/05/17,,,,,,,,2.03,,3.11,,3.79
AjaccioGFCO,Lens,0,4,5.5787246141515,,,4.16,3.57,2.02,3,,,,,,,,,,,,,,,12/05/17,,,,,,,,3.82,,3.38,,1.93
Amiens,Laval,3,0,40.7257280490626,,,1.25,6.51,18,1,,,,,,,,,,,,,,,12/05/17,,,,,,,,1.22,,5.78,,12.78
BourgPeronnas,Brest,1,2,-38.3558718344202,,,5.49,4,1.75,3,,,,,,,,,,,,,,,12/05/17,,,,,,,,4.87,,3.73,,1.66
Nimes,Ajaccio,3,1,99.7298207700947,,,1.45,5.01,9.5,1,,,,,,,,,,,,,,,12/05/17,,,,,,,,1.38,,4.52,,7.76
Niort,Strasbourg,2,2,89.3912661251511,,,5.79,4.06,1.68,2,,,,,,,,,,,,,,,12/05/17,,,,,,,,5.14,,3.75,,1.63
Orleans,Clermont,2,2,-8.78990428227053,,,2.15,3.6,3.8,2,,,,,,,,,,,,,,,12/05/17,,,,,,,,2.04,,3.35,,3.48
RedStar,Sochaux,1,1,-59.979634459351,,,1.75,4.01,5.38,2,,,,,,,,,,,,,,,12/05/17,,,,,,,,1.69,,3.64,,4.78
Tours,LeHavre,0,4,1.03295451621898,,,2.1,3.43,4.14,3,,,,,,,,,,,,,,,12/05/17,,,,,,,,2,,3.27,,3.71
Troyes,Reims,2,0,69.0362726620606,,,1.84,3.94,4.75,1,,,,,,,,,,,,,,,12/05/17,,,,,,,,1.76,,3.63,,4.29
Valenciennes,Auxerre,0,0,10.4846097043844,,,4.08,3.52,2.1,2,,,,,,,,,,,,,,,12/05/17,,,,,,,,3.72,,3.27,,2
Ajaccio,Tours,3,2,79.551027495309,,,2.25,3.45,3.45,1,,,,,,,,,,,,,,,19/05/17,,,,,,,,2.17,,3.35,,3.18
Auxerre,RedStar,1,0,14.2180246992477,,,1.72,3.82,6.31,1,,,,,,,,,,,,,,,19/05/17,,,,,,,,1.65,,3.63,,5.25
Brest,AjaccioGFCO,6,2,112.815481514084,,,1.3,6.01,12.4,1,,,,,,,,,,,,,,,19/05/17,,,,,,,,1.28,,5.25,,10.04
Clermont,Valenciennes,1,0,25.5916920882516,,,2,3.61,4.23,1,,,,,,,,,,,,,,,19/05/17,,,,,,,,1.93,,3.45,,3.75
Laval,Nimes,1,2,-58.6723598275125,,,7.55,4.5,1.56,3,,,,,,,,,,,,,,,19/05/17,,,,,,,,6.21,,4.14,,1.49
LeHavre,Orleans,4,1,228.40342843051,,,3.1,3.52,2.56,1,,,,,,,,,,,,,,,19/05/17,,,,,,,,2.78,,3.3,,2.42
Lens,Niort,3,1,81.473979593218,,,1.25,6.92,18,1,,,,,,,,,,,,,,,19/05/17,,,,,,,,1.21,,6.08,,12.53
Reims,Amiens,1,2,162.99381949119,,,6.25,4.1,1.7,3,,,,,,,,,,,,,,,19/05/17,,,,,,,,5.24,,3.82,,1.61
Sochaux,Troyes,2,3,20.9665661199231,,,7.5,4.68,1.55,3,,,,,,,,,,,,,,,19/05/17,,,,,,,,6.6,,4.21,,1.45
Strasbourg,BourgPeronnas,2,1,125.274646902931,,,1.19,8.6,19.05,1,,,,,,,,,,,,,,,19/05/17,,,,,,,,1.16,,7.01,,13.42
