Dijon,Rennes,-118.4026856,0.222437763,0.3378027341,0.4397595028,,5.25,3.1,1.7,2,1.16779825575,1.04718847571,0.74759115476,,58.5510098533665
Nimes,PSG,-258.8139496,0.1566723194,0.1482599169,0.6950677636,,8.75,6.2,1.34,3,1.37088279475,0.91921148478,0.931390803224,,58.5510098533665
Strasbourg,Lille,-43.68400728,0.2682037899,0.3869107156,0.3448854944,,4,3.32,2.25,3,1.0728151596,1.284543575792,0.7759923624,,58.5510098533665
Strasbourg,Lyon,-92.21141676,0.2364131316,0.3616108557,0.4019760126,,5,3.8,1.91,3,1.182065658,1.37412125166,0.767774184066,,58.5510098533665
Marseille,Bordeaux,71.693899726,0.4273701201,0.2897712681,0.2828586117,,2.25,3.35,3.8,1,0.961582770225,0.970733748135,1.07486272446,,58.5510098533665
Angers,Metz,56.381029716,0.3954183918,0.3187539235,0.2858276846,,,,,2,0,0,0,,58.5510098533665
Monaco,Montpellier,70.700154807,0.4251923284,0.291776002,0.2830316695,,1.92,3.9,4.3,2,0.816369270528,1.1379264078,1.21703617885,,58.5510098533665
Nantes,Brest,90.778953941,0.4714642873,0.2489587281,0.2795769845,,2.25,3.6,3.3,1,1.060794646425,0.89625142116,0.92260404885,,101.248104610019
Metz,Lorient,69.041614953,0.4215881257,0.2950872425,0.2833246317,,,,,1,0,0,0,,78.4708963653162
SaintEtienne,Nice,53.539467157,0.3898888066,0.3236326504,0.2864785429,,2.97,3.35,2.77,3,1.157969755602,1.08416937884,0.793545563833,,78.4708963653162
Rennes,Angers,134.13520871,0.5764344696,0.1572405393,0.266324991,,2.35,3.45,3.87,3,1.35462100356,0.542479860585,1.03067771517,,78.4708963653162
Lorient,Marseille,-159.4261187,0.2028021447,0.2894619919,0.5077358633,,2.82,3.3,2.87,3,0.571902048054,0.95522457327,1.457201927671,,78.4708963653162
Lille,Lens,220.83371283,0.7288356391,0.066734036,0.2044303248,,2.05,3.3,4.5,1,1.494113060155,0.2202223188,0.9199364616,,78.4708963653162
PSG,Dijon,400.90837938,0.8679479966,0.0457098737,0.0863421296,,1.1,13.5,28,1,0.95474279626,0.61708329495,2.4175796288,,78.4708963653162
Montpellier,Reims,101.79961415,0.4982815249,0.22440195,0.277316525,,,,,3,0,0,0,,63.4699871816221
Brest,Strasbourg,59.368515995,0.4013710336,0.3134452416,0.2851837247,,2.39,3.6,3.1,3,0.959276770304,1.12840286976,0.88406954657,,63.4699871816221
Metz,SaintEtienne,-27.5262638,0.2815103546,0.3886445479,0.3298450974,,2.15,3.4,4,1,0.60524726239,1.32139146286,1.3193803896,,48.8972699605284
Bordeaux,Nimes,37.135584572,0.360531624,0.3483266828,0.2911416931,,,,,1,0,0,0,,48.8972699605284
Lyon,Monaco,171.64184018,0.6541784239,0.1022696234,0.2435519526,,1.84,4.1,4.4,1,1.203688299976,0.41930545594,1.07162859144,,48.8972699605284
Rennes,Brest,191.07548339,0.6870238875,0.0842671788,0.2287089336,,1.98,4,4.2,1,1.36030729725,0.3370687152,0.96057752112,,39.7190220853194
SaintEtienne,Montpellier,80.614846478,0.447490293,0.2711599768,0.2813497301,,2.7,3.45,3.15,3,1.2082237911,0.93550191996,0.886251649815,,39.7190220853194
Reims,Lorient,131.96346752,0.5713975958,0.1612834583,0.2673189458,,2.2,3.4,3.7,3,1.25707471076,0.54836375822,0.98908009946,,31.1923409734361
Reims,Strasbourg,60.873752854,0.4044235277,0.3107029856,0.2848734866,,2.8,3.25,2.95,1,1.13238587756,1.0097847032,0.84037678547,,31.1923409734361
Angers,Nice,0.6052643209,0.3098104778,0.381456602,0.3087329201,,2.48,3.5,3.2,3,0.768329984944,1.335098107,0.98794534432,,31.1923409734361
Dijon,Lorient,49.930706133,0.3830545477,0.3295804616,0.2873649906,,3.2,3.65,2.39,2,1.22577455264,1.20296868484,0.686802327534,,24.9131055550663
Nice,Lille,1.8276970915,0.3112229331,0.3808113672,0.3079656996,,4.25,3.68,1.99,2,1.322697465675,1.401385831296,0.612851742204,,40.2820198434471
Nantes,PSG,-241.5371244,0.1650332243,0.1721184009,0.6628483747,,8,5.5,1.5,3,1.3202657944,0.94665120495,0.99427256205,,63.7471178158019
Lille,Lyon,40.619803426,0.3664017688,0.3435915168,0.2900067143,,2.92,3.48,2.72,2,1.069893164896,1.195698478464,0.788818262896,,63.7471178158019
Monaco,Bordeaux,49.003741651,0.3813332799,0.3310624334,0.2876042866,,1.88,4.1,4.6,1,0.716906566212,1.35735597694,1.32297971836,,97.9917364955871
Nimes,Metz,18.666565091,0.3325591131,0.3687634328,0.298677454,,3.1,3.15,2.75,3,1.03093325061,1.16160481332,0.8213629985,,72.2026317494939
Bordeaux,Montpellier,20.969284395,0.3357705097,0.3666388011,0.2975906891,,2.72,3.2,3.19,3,0.913295786384,1.17324416352,0.949314298229,,72.2026317494939
PSG,Rennes,188.13817379,0.6823675049,0.0866000881,0.2310324069,,1.51,4.9,6.75,1,1.030374932399,0.42434043169,1.559468746575,,72.2026317494939
Strasbourg,Marseille,-116.1006935,0.2236077445,0.3401391064,0.436253149,,2.67,3.15,3.1,3,0.597032677815,1.07143818516,1.3523847619,,57.3525760186486
Brest,Lille,-83.67771951,0.2413459157,0.3679623236,0.3906917606,,4.6,4,1.78,1,1.11019121222,1.4718492944,0.695431333868,,57.3525760186486
Lens,Reims,-21.14611458,0.287293809,0.3882234858,0.3244827051,,2.2,3.3,3.65,2,0.6320463798,1.28113750314,1.184361873615,,57.3525760186486
Nimes,Angers,-13.80193228,0.2943806311,0.3868958858,0.318723483,,2.95,3.3,2.65,3,0.868422861745,1.27675642314,0.84461722995,,57.3525760186486
Metz,Dijon,136.90343734,0.5827831935,0.1522152494,0.265001557,,2.17,3.3,4,2,1.264639529895,0.50231032302,1.060006228,,57.3525760186486
Lorient,Nantes,-18.49437848,0.2897972546,0.3878508611,0.3223518842,,,,,3,0,0,0,,57.3525760186486
Nice,Monaco,125.83812151,0.55695215,0.173135609,0.2699122409,,3.65,3.9,2,3,2.0328753475,0.6752288751,0.5398244818,,57.3525760186486
Lyon,SaintEtienne,133.6494737,0.5753120821,0.1581372282,0.2665506896,,1.3,6.1,11,1,0.74790570673,0.96463709202,2.9320575856,,44.3441323533907
Rennes,Bordeaux,122.1944548,0.5482147988,0.1804759405,0.2713092606,,1.97,3.6,4.5,3,1.079983153636,0.6497133858,1.2208916727,,30.769709552288
Monaco,PSG,-211.11551,0.1792825618,0.2163141418,0.6044032963,,6,5.3,1.5,1,1.0756953708,1.14646495154,0.90660494445,,24.4009674545245
Brest,SaintEtienne,10.288979226,0.3214894746,0.3755093516,0.3030011737,,2.3,3.6,3.16,1,0.73942579158,1.35183366576,0.957483708892,,24.4009674545245
Nantes,Metz,28.777512357,0.3472333121,0.3585430221,0.2942236657,,2.24,3.25,3.6,2,0.777802619104,1.165264821825,1.05920519652,,19.1422851925983
Dijon,Lens,35.59614104,0.3579998625,0.3503296366,0.2916705008,,4.3,3.8,1.9,3,1.53939940875,1.33125261908,0.55417395152,,19.1422851925983
