Guingamp,Monaco,3,1,,,,4.45,3.79,2.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/18,,,3.92,,3.62,,1.9
Marseille,Lille,5,1,,,,1.37,5.84,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/18,,,1.33,,5.18,,9.14
Metz,Caen,1,1,,,,2.41,3.47,3.35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/18,,,2.3,,3.26,,3.19
Toulouse,Angers,2,0,,,,2.43,3.34,3.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/18,,,2.32,,3.12,,3.29
Bordeaux,PSG,0,1,,,,7,4.77,1.56,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/04/18,,,6.16,,4.44,,1.49
Nice,Montpellier,1,0,,,,2.1,3.47,4.34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/04/18,,,2,,3.26,,3.99
SaintEtienne,Troyes,2,1,,,,1.56,4.52,7.65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/04/18,,,1.5,,4.11,,6.95
Caen,Toulouse,0,0,,,,2.65,3.05,3.31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/04/18,,,2.52,,2.88,,3.18
Montpellier,SaintEtienne,0,1,,,,2.63,3.23,3.25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/04/18,,,2.5,,3.12,,3
Bordeaux,Dijon,3,1,,,,1.6,4.44,7.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/04/18,,,1.5,,4.14,,6.67
Lille,Metz,3,1,,,,1.9,3.75,4.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/04/18,,,1.81,,3.56,,4.49
Lyon,Nantes,2,0,,,,1.32,6.3,11.92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/04/18,,,1.29,,5.64,,9.98
Monaco,Amiens,0,0,,,,1.22,7.91,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/04/18,,,1.19,,6.94,,15.04
Strasbourg,Nice,1,1,,,,3.5,3.43,2.36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/04/18,,,3.28,,3.27,,2.26
Troyes,Caen,3,1,,,,2.31,3.28,3.73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/04/18,,,2.2,,3.14,,3.51
Angers,Marseille,1,1,,,,4.6,3.8,1.97,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/04/18,,,4.09,,3.59,,1.87
PSG,Guingamp,2,2,,,,1.11,13.5,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/04/18,,,1.08,,11.05,,27.49
Rennes,Toulouse,2,1,,,,1.98,3.65,4.52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/04/18,,,1.89,,3.41,,4.2
Amiens,PSG,2,2,,,,10.5,6.46,1.33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/05/18,,,8.92,,5.76,,1.3
Caen,Monaco,1,2,,,,4.85,3.85,1.95,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/05/18,,,4.15,,3.64,,1.84
Dijon,Guingamp,3,1,,,,2.75,3.57,2.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/05/18,,,2.63,,3.37,,2.62
Lyon,Troyes,3,0,,,,1.15,11.1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/05/18,,,1.13,,8.98,,17.23
Marseille,Nice,2,1,,,,1.76,4.21,5.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/05/18,,,1.69,,3.91,,4.71
Metz,Angers,1,2,,,,2.75,3.53,2.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/05/18,,,2.65,,3.26,,2.68
Nantes,Montpellier,0,2,,,,2.42,3.35,3.42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/05/18,,,2.3,,3.13,,3.25
Rennes,Strasbourg,2,1,,,,1.82,3.85,5.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/05/18,,,1.74,,3.65,,4.69
SaintEtienne,Bordeaux,1,3,,,,2.09,3.61,4.33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/05/18,,,2,,3.34,,3.89
Toulouse,Lille,2,3,,,,2.3,3.4,3.73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/05/18,,,2.17,,3.21,,3.48
Guingamp,Marseille,3,3,,,,5.25,4.4,1.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/05/18,,,4.95,,4.13,,1.65
Amiens,Metz,2,0,,,,1.9,4.08,4.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/05/18,,,1.8,,3.78,,4.27
Angers,Nantes,0,2,,,,2.39,3.55,3.36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/05/18,,,2.26,,3.3,,3.21
Bordeaux,Toulouse,4,2,,,,1.89,3.92,4.72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/05/18,,,1.81,,3.65,,4.33
Lille,Dijon,2,1,,,,1.55,4.65,7.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/05/18,,,1.5,,4.3,,6.39
Monaco,SaintEtienne,1,0,,,,1.74,4.33,5.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/05/18,,,1.66,,4.01,,4.89
Montpellier,Troyes,1,1,,,,1.83,3.96,5.05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/05/18,,,1.75,,3.69,,4.69
Nice,Caen,4,1,,,,1.7,4.15,6.13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/05/18,,,1.63,,3.86,,5.52
PSG,Rennes,0,2,,,,1.31,6.74,11.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/05/18,,,1.27,,6.2,,9.79
Strasbourg,Lyon,3,2,,,,6.5,4.91,1.56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/05/18,,,5.87,,4.59,,1.5
Caen,PSG,0,0,,,,5.18,3.93,1.79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/05/18,,,4.8,,3.71,,1.73
Dijon,Angers,2,1,,,,2.35,3.8,3.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/05/18,,,2.25,,3.59,,3
Lyon,Nice,3,2,,,,1.51,5.38,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/05/18,,,1.45,,4.93,,6.12
Marseille,Amiens,2,1,,,,1.3,7.23,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/05/18,,,1.25,,6.14,,10.68
Metz,Bordeaux,0,4,,,,7.5,5.11,1.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/05/18,,,6.68,,4.57,,1.45
Nantes,Strasbourg,1,0,,,,1.9,3.83,4.84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/05/18,,,1.81,,3.6,,4.39
Rennes,Montpellier,1,1,,,,2,3.67,4.65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/05/18,,,1.89,,3.44,,4.26
SaintEtienne,Lille,5,0,,,,1.58,4.58,6.63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/05/18,,,1.53,,4.23,,6.01
Toulouse,Guingamp,2,1,,,,1.62,4.43,6.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/05/18,,,1.56,,4.18,,5.69
Troyes,Monaco,0,3,,,,6,4.63,1.63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/05/18,,,5.4,,4.29,,1.57
